id,series_id,year,period,value,footnote_codes,original_file
4364,CEU4244811012,2016,M13,222.82,NULL,ce.data.02b.AllRealEarningsAE.csv
4365,CEU4244811013,2016,M13,7.77,NULL,ce.data.02b.AllRealEarningsAE.csv
4366,CEU4244812012,2016,M13,155.76,NULL,ce.data.02b.AllRealEarningsAE.csv
4367,CEU4244812013,2016,M13,6.52,NULL,ce.data.02b.AllRealEarningsAE.csv
4368,CEU4244814012,2016,M13,136.49,NULL,ce.data.02b.AllRealEarningsAE.csv
4369,CEU4244814013,2016,M13,6.32,NULL,ce.data.02b.AllRealEarningsAE.csv
4370,CEU4244815012,2016,M13,160.62,NULL,ce.data.02b.AllRealEarningsAE.csv
4371,CEU4244815013,2016,M13,6.52,NULL,ce.data.02b.AllRealEarningsAE.csv
4372,CEU4244820012,2016,M13,192.13,NULL,ce.data.02b.AllRealEarningsAE.csv
4373,CEU4244820013,2016,M13,7.23,NULL,ce.data.02b.AllRealEarningsAE.csv
4374,CEU4244830012,2016,M13,267.68,NULL,ce.data.02b.AllRealEarningsAE.csv
4375,CEU4244830013,2016,M13,8.39,NULL,ce.data.02b.AllRealEarningsAE.csv
4376,CEU4245100012,2016,M13,180.79,NULL,ce.data.02b.AllRealEarningsAE.csv
4377,CEU4245100013,2016,M13,6.83,NULL,ce.data.02b.AllRealEarningsAE.csv
4378,CEU4245110012,2016,M13,182.04,NULL,ce.data.02b.AllRealEarningsAE.csv
4379,CEU4245110013,2016,M13,6.88,NULL,ce.data.02b.AllRealEarningsAE.csv
4380,CEU4245111012,2016,M13,195,NULL,ce.data.02b.AllRealEarningsAE.csv
4381,CEU4245111013,2016,M13,7.06,NULL,ce.data.02b.AllRealEarningsAE.csv
4382,CEU4245112012,2016,M13,140.05,NULL,ce.data.02b.AllRealEarningsAE.csv
4383,CEU4245112013,2016,M13,5.9,NULL,ce.data.02b.AllRealEarningsAE.csv
4384,CEU4245120012,2016,M13,172.92,NULL,ce.data.02b.AllRealEarningsAE.csv
4385,CEU4245120013,2016,M13,6.54,NULL,ce.data.02b.AllRealEarningsAE.csv
4386,CEU4245200012,2016,M13,191.1,NULL,ce.data.02b.AllRealEarningsAE.csv
4387,CEU4245200013,2016,M13,6.36,NULL,ce.data.02b.AllRealEarningsAE.csv
4388,CEU4245300012,2016,M13,206.75,NULL,ce.data.02b.AllRealEarningsAE.csv
4389,CEU4245300013,2016,M13,6.95,NULL,ce.data.02b.AllRealEarningsAE.csv
4390,CEU4245310012,2016,M13,151.91,NULL,ce.data.02b.AllRealEarningsAE.csv
4391,CEU4245310013,2016,M13,5.43,NULL,ce.data.02b.AllRealEarningsAE.csv
4392,CEU4245320012,2016,M13,214.74,NULL,ce.data.02b.AllRealEarningsAE.csv
4393,CEU4245320013,2016,M13,7.41,NULL,ce.data.02b.AllRealEarningsAE.csv
4394,CEU4245321012,2016,M13,288.62,NULL,ce.data.02b.AllRealEarningsAE.csv
4395,CEU4245321013,2016,M13,8.82,NULL,ce.data.02b.AllRealEarningsAE.csv
4396,CEU4245322012,2016,M13,162,NULL,ce.data.02b.AllRealEarningsAE.csv
4397,CEU4245322013,2016,M13,6.15,NULL,ce.data.02b.AllRealEarningsAE.csv
4398,CEU4245330012,2016,M13,175.59,NULL,ce.data.02b.AllRealEarningsAE.csv
4399,CEU4245330013,2016,M13,5.91,NULL,ce.data.02b.AllRealEarningsAE.csv
4400,CEU4245390012,2016,M13,227.3,NULL,ce.data.02b.AllRealEarningsAE.csv
4401,CEU4245390013,2016,M13,7.4,NULL,ce.data.02b.AllRealEarningsAE.csv
4402,CEU4245391012,2016,M13,211.9,NULL,ce.data.02b.AllRealEarningsAE.csv
4403,CEU4245391013,2016,M13,7.02,NULL,ce.data.02b.AllRealEarningsAE.csv
4404,CEU4245400012,2016,M13,393.03,NULL,ce.data.02b.AllRealEarningsAE.csv
4405,CEU4245400013,2016,M13,10.83,NULL,ce.data.02b.AllRealEarningsAE.csv
4406,CEU4245410012,2016,M13,414.36,NULL,ce.data.02b.AllRealEarningsAE.csv
4407,CEU4245410013,2016,M13,11.45,NULL,ce.data.02b.AllRealEarningsAE.csv
4408,CEU4245411212,2016,M13,462.41,NULL,ce.data.02b.AllRealEarningsAE.csv
4409,CEU4245411213,2016,M13,12.75,NULL,ce.data.02b.AllRealEarningsAE.csv
4410,CEU4245411312,2016,M13,326.34,NULL,ce.data.02b.AllRealEarningsAE.csv
4411,CEU4245411313,2016,M13,9.04,NULL,ce.data.02b.AllRealEarningsAE.csv
4412,CEU4300000012,2016,M13,375.63,NULL,ce.data.02b.AllRealEarningsAE.csv
4413,CEU4300000013,2016,M13,9.69,NULL,ce.data.02b.AllRealEarningsAE.csv
4414,CEU4348100012,2016,M13,470.81,NULL,ce.data.02b.AllRealEarningsAE.csv
4415,CEU4348100013,2016,M13,13.92,NULL,ce.data.02b.AllRealEarningsAE.csv
4416,CEU4348400012,2016,M13,395.19,NULL,ce.data.02b.AllRealEarningsAE.csv
4417,CEU4348400013,2016,M13,9.47,NULL,ce.data.02b.AllRealEarningsAE.csv
4418,CEU4348410012,2016,M13,403.28,NULL,ce.data.02b.AllRealEarningsAE.csv
4419,CEU4348410013,2016,M13,9.59,NULL,ce.data.02b.AllRealEarningsAE.csv
4420,CEU4348411012,2016,M13,368.23,NULL,ce.data.02b.AllRealEarningsAE.csv
4421,CEU4348411013,2016,M13,9.07,NULL,ce.data.02b.AllRealEarningsAE.csv
4422,CEU4348412012,2016,M13,414.56,NULL,ce.data.02b.AllRealEarningsAE.csv
4423,CEU4348412013,2016,M13,9.75,NULL,ce.data.02b.AllRealEarningsAE.csv
4424,CEU4348412112,2016,M13,399.52,NULL,ce.data.02b.AllRealEarningsAE.csv
4425,CEU4348412113,2016,M13,9.53,NULL,ce.data.02b.AllRealEarningsAE.csv
4426,CEU4348412212,2016,M13,445.47,NULL,ce.data.02b.AllRealEarningsAE.csv
4427,CEU4348412213,2016,M13,10.18,NULL,ce.data.02b.AllRealEarningsAE.csv
4428,CEU4348420012,2016,M13,377.28,NULL,ce.data.02b.AllRealEarningsAE.csv
4429,CEU4348420013,2016,M13,9.2,NULL,ce.data.02b.AllRealEarningsAE.csv
4430,CEU4348421012,2016,M13,297.36,NULL,ce.data.02b.AllRealEarningsAE.csv
4431,CEU4348421013,2016,M13,8.76,NULL,ce.data.02b.AllRealEarningsAE.csv
4432,CEU4348422012,2016,M13,383.05,NULL,ce.data.02b.AllRealEarningsAE.csv
4433,CEU4348422013,2016,M13,8.89,NULL,ce.data.02b.AllRealEarningsAE.csv
4434,CEU4348423012,2016,M13,426.68,NULL,ce.data.02b.AllRealEarningsAE.csv
4435,CEU4348423013,2016,M13,9.96,NULL,ce.data.02b.AllRealEarningsAE.csv
4436,CEU4348500012,2016,M13,251.01,NULL,ce.data.02b.AllRealEarningsAE.csv
4437,CEU4348500013,2016,M13,7.46,NULL,ce.data.02b.AllRealEarningsAE.csv
4438,CEU4348540012,2016,M13,211.71,NULL,ce.data.02b.AllRealEarningsAE.csv
4439,CEU4348540013,2016,M13,7.56,NULL,ce.data.02b.AllRealEarningsAE.csv
4440,CEU4348590012,2016,M13,226.91,NULL,ce.data.02b.AllRealEarningsAE.csv
4441,CEU4348590013,2016,M13,6.5,NULL,ce.data.02b.AllRealEarningsAE.csv
4442,CEU4348600012,2016,M13,762.51,NULL,ce.data.02b.AllRealEarningsAE.csv
4443,CEU4348600013,2016,M13,17.64,NULL,ce.data.02b.AllRealEarningsAE.csv
4444,CEU4348800012,2016,M13,369.68,NULL,ce.data.02b.AllRealEarningsAE.csv
4445,CEU4348800013,2016,M13,10.04,NULL,ce.data.02b.AllRealEarningsAE.csv
4446,CEU4348810012,2016,M13,330.4,NULL,ce.data.02b.AllRealEarningsAE.csv
4447,CEU4348810013,2016,M13,9.33,NULL,ce.data.02b.AllRealEarningsAE.csv
4448,CEU4348811012,2016,M13,219.31,NULL,ce.data.02b.AllRealEarningsAE.csv
4449,CEU4348811013,2016,M13,6.57,NULL,ce.data.02b.AllRealEarningsAE.csv
4450,CEU4348830012,2016,M13,425.89,NULL,ce.data.02b.AllRealEarningsAE.csv
4451,CEU4348830013,2016,M13,13.25,NULL,ce.data.02b.AllRealEarningsAE.csv
4452,CEU4348840012,2016,M13,294.84,NULL,ce.data.02b.AllRealEarningsAE.csv
4453,CEU4348840013,2016,M13,7.56,NULL,ce.data.02b.AllRealEarningsAE.csv
4454,CEU4348841012,2016,M13,293.72,NULL,ce.data.02b.AllRealEarningsAE.csv
4455,CEU4348841013,2016,M13,7.23,NULL,ce.data.02b.AllRealEarningsAE.csv
4456,CEU4348850012,2016,M13,428.7,NULL,ce.data.02b.AllRealEarningsAE.csv
4457,CEU4348850013,2016,M13,10.99,NULL,ce.data.02b.AllRealEarningsAE.csv
4458,CEU4348890012,2016,M13,331.74,NULL,ce.data.02b.AllRealEarningsAE.csv
4459,CEU4348890013,2016,M13,8.87,NULL,ce.data.02b.AllRealEarningsAE.csv
4460,CEU4349200012,2016,M13,300.95,NULL,ce.data.02b.AllRealEarningsAE.csv
4461,CEU4349200013,2016,M13,8.28,NULL,ce.data.02b.AllRealEarningsAE.csv
4462,CEU4349300012,2016,M13,331.32,NULL,ce.data.02b.AllRealEarningsAE.csv
4463,CEU4349300013,2016,M13,7.89,NULL,ce.data.02b.AllRealEarningsAE.csv
4464,CEU4349311012,2016,M13,328.13,NULL,ce.data.02b.AllRealEarningsAE.csv
4465,CEU4349311013,2016,M13,7.78,NULL,ce.data.02b.AllRealEarningsAE.csv
4466,CEU4349312012,2016,M13,338.75,NULL,ce.data.02b.AllRealEarningsAE.csv
4467,CEU4349312013,2016,M13,8.74,NULL,ce.data.02b.AllRealEarningsAE.csv
4468,CEU4349319012,2016,M13,369.59,NULL,ce.data.02b.AllRealEarningsAE.csv
4469,CEU4349319013,2016,M13,8.65,NULL,ce.data.02b.AllRealEarningsAE.csv
4470,CEU4422000012,2016,M13,674.89,NULL,ce.data.02b.AllRealEarningsAE.csv
4471,CEU4422000013,2016,M13,15.96,NULL,ce.data.02b.AllRealEarningsAE.csv
4472,CEU4422110012,2016,M13,711.62,NULL,ce.data.02b.AllRealEarningsAE.csv
4473,CEU4422110013,2016,M13,16.66,NULL,ce.data.02b.AllRealEarningsAE.csv
4474,CEU4422111012,2016,M13,743.89,NULL,ce.data.02b.AllRealEarningsAE.csv
4475,CEU4422111013,2016,M13,17.29,NULL,ce.data.02b.AllRealEarningsAE.csv
4476,CEU4422111212,2016,M13,746.42,NULL,ce.data.02b.AllRealEarningsAE.csv
4477,CEU4422111213,2016,M13,17.15,NULL,ce.data.02b.AllRealEarningsAE.csv
4478,CEU4422112012,2016,M13,689.87,NULL,ce.data.02b.AllRealEarningsAE.csv
4479,CEU4422112013,2016,M13,16.23,NULL,ce.data.02b.AllRealEarningsAE.csv
4480,CEU4422120012,2016,M13,617.4,NULL,ce.data.02b.AllRealEarningsAE.csv
4481,CEU4422120013,2016,M13,14.87,NULL,ce.data.02b.AllRealEarningsAE.csv
4482,CEU4422130012,2016,M13,515.45,NULL,ce.data.02b.AllRealEarningsAE.csv
4483,CEU4422130013,2016,M13,12.68,NULL,ce.data.02b.AllRealEarningsAE.csv
4484,CEU5000000012,2016,M13,548,NULL,ce.data.02b.AllRealEarningsAE.csv
4485,CEU5000000013,2016,M13,15.27,NULL,ce.data.02b.AllRealEarningsAE.csv
4486,CEU5051100012,2016,M13,658.66,NULL,ce.data.02b.AllRealEarningsAE.csv
4487,CEU5051100013,2016,M13,17.64,NULL,ce.data.02b.AllRealEarningsAE.csv
4488,CEU5051110012,2016,M13,417.08,NULL,ce.data.02b.AllRealEarningsAE.csv
4489,CEU5051110013,2016,M13,11.55,NULL,ce.data.02b.AllRealEarningsAE.csv
4490,CEU5051111012,2016,M13,320.41,NULL,ce.data.02b.AllRealEarningsAE.csv
4491,CEU5051111013,2016,M13,9.37,NULL,ce.data.02b.AllRealEarningsAE.csv
4492,CEU5051112012,2016,M13,555.85,NULL,ce.data.02b.AllRealEarningsAE.csv
4493,CEU5051112013,2016,M13,15.16,NULL,ce.data.02b.AllRealEarningsAE.csv
4494,CEU5051113012,2016,M13,426.05,NULL,ce.data.02b.AllRealEarningsAE.csv
4495,CEU5051113013,2016,M13,11.17,NULL,ce.data.02b.AllRealEarningsAE.csv
4496,CEU5051120012,2016,M13,913.27,NULL,ce.data.02b.AllRealEarningsAE.csv
4497,CEU5051120013,2016,M13,23.64,NULL,ce.data.02b.AllRealEarningsAE.csv
4498,CEU5051200012,2016,M13,389.95,NULL,ce.data.02b.AllRealEarningsAE.csv
4499,CEU5051200013,2016,M13,13.27,NULL,ce.data.02b.AllRealEarningsAE.csv
4500,CEU5051500012,2016,M13,508.26,NULL,ce.data.02b.AllRealEarningsAE.csv
4501,CEU5051500013,2016,M13,14.62,NULL,ce.data.02b.AllRealEarningsAE.csv
4502,CEU5051511012,2016,M13,452.69,NULL,ce.data.02b.AllRealEarningsAE.csv
4503,CEU5051511013,2016,M13,13.99,NULL,ce.data.02b.AllRealEarningsAE.csv
4504,CEU5051700012,2016,M13,509.69,NULL,ce.data.02b.AllRealEarningsAE.csv
4505,CEU5051700013,2016,M13,13.44,NULL,ce.data.02b.AllRealEarningsAE.csv
4506,CEU5051710012,2016,M13,516.93,NULL,ce.data.02b.AllRealEarningsAE.csv
4507,CEU5051710013,2016,M13,13.5,NULL,ce.data.02b.AllRealEarningsAE.csv
4508,CEU5051720012,2016,M13,445.57,NULL,ce.data.02b.AllRealEarningsAE.csv
4509,CEU5051720013,2016,M13,12.53,NULL,ce.data.02b.AllRealEarningsAE.csv
4510,CEU5051790012,2016,M13,550.48,NULL,ce.data.02b.AllRealEarningsAE.csv
4511,CEU5051790013,2016,M13,14.2,NULL,ce.data.02b.AllRealEarningsAE.csv
4512,CEU5051791112,2016,M13,459.36,NULL,ce.data.02b.AllRealEarningsAE.csv
4513,CEU5051791113,2016,M13,12.05,NULL,ce.data.02b.AllRealEarningsAE.csv
4514,CEU5051800012,2016,M13,617.01,NULL,ce.data.02b.AllRealEarningsAE.csv
4515,CEU5051800013,2016,M13,16.03,NULL,ce.data.02b.AllRealEarningsAE.csv
4516,CEU5051900012,2016,M13,569.2,NULL,ce.data.02b.AllRealEarningsAE.csv
4517,CEU5051900013,2016,M13,16.65,NULL,ce.data.02b.AllRealEarningsAE.csv
4518,CEU5500000012,2016,M13,503.31,NULL,ce.data.02b.AllRealEarningsAE.csv
4519,CEU5500000013,2016,M13,13.45,NULL,ce.data.02b.AllRealEarningsAE.csv
4520,CEU5552200012,2016,M13,475.25,NULL,ce.data.02b.AllRealEarningsAE.csv
4521,CEU5552200013,2016,M13,12.4,NULL,ce.data.02b.AllRealEarningsAE.csv
4522,CEU5552210012,2016,M13,460.67,NULL,ce.data.02b.AllRealEarningsAE.csv
4523,CEU5552210013,2016,M13,12.07,NULL,ce.data.02b.AllRealEarningsAE.csv
4524,CEU5552211012,2016,M13,480.12,NULL,ce.data.02b.AllRealEarningsAE.csv
4525,CEU5552211013,2016,M13,12.51,NULL,ce.data.02b.AllRealEarningsAE.csv
4526,CEU5552212012,2016,M13,436.32,NULL,ce.data.02b.AllRealEarningsAE.csv
4527,CEU5552212013,2016,M13,11.72,NULL,ce.data.02b.AllRealEarningsAE.csv
4528,CEU5552219012,2016,M13,376.62,NULL,ce.data.02b.AllRealEarningsAE.csv
4529,CEU5552219013,2016,M13,10.04,NULL,ce.data.02b.AllRealEarningsAE.csv
4530,CEU5552220012,2016,M13,504.75,NULL,ce.data.02b.AllRealEarningsAE.csv
4531,CEU5552220013,2016,M13,13.04,NULL,ce.data.02b.AllRealEarningsAE.csv
4532,CEU5552221012,2016,M13,542.43,NULL,ce.data.02b.AllRealEarningsAE.csv
4533,CEU5552221013,2016,M13,14,NULL,ce.data.02b.AllRealEarningsAE.csv
4534,CEU5552222012,2016,M13,523.73,NULL,ce.data.02b.AllRealEarningsAE.csv
4535,CEU5552222013,2016,M13,13.05,NULL,ce.data.02b.AllRealEarningsAE.csv
4536,CEU5552229012,2016,M13,492.52,NULL,ce.data.02b.AllRealEarningsAE.csv
4537,CEU5552229013,2016,M13,12.83,NULL,ce.data.02b.AllRealEarningsAE.csv
4538,CEU5552229112,2016,M13,365.09,NULL,ce.data.02b.AllRealEarningsAE.csv
4539,CEU5552229113,2016,M13,9.66,NULL,ce.data.02b.AllRealEarningsAE.csv
4540,CEU5552229212,2016,M13,573.9,NULL,ce.data.02b.AllRealEarningsAE.csv
4541,CEU5552229213,2016,M13,14.81,NULL,ce.data.02b.AllRealEarningsAE.csv
4542,CEU5552229812,2016,M13,433.09,NULL,ce.data.02b.AllRealEarningsAE.csv
4543,CEU5552229813,2016,M13,11.37,NULL,ce.data.02b.AllRealEarningsAE.csv
4544,CEU5552230012,2016,M13,498.65,NULL,ce.data.02b.AllRealEarningsAE.csv
4545,CEU5552230013,2016,M13,12.9,NULL,ce.data.02b.AllRealEarningsAE.csv
4546,CEU5552231012,2016,M13,600.52,NULL,ce.data.02b.AllRealEarningsAE.csv
4547,CEU5552231013,2016,M13,15.39,NULL,ce.data.02b.AllRealEarningsAE.csv
4548,CEU5552232012,2016,M13,518.39,NULL,ce.data.02b.AllRealEarningsAE.csv
4549,CEU5552232013,2016,M13,13.47,NULL,ce.data.02b.AllRealEarningsAE.csv
4550,CEU5552239012,2016,M13,362.52,NULL,ce.data.02b.AllRealEarningsAE.csv
4551,CEU5552239013,2016,M13,9.4,NULL,ce.data.02b.AllRealEarningsAE.csv
4552,CEU5552300012,2016,M13,782.89,NULL,ce.data.02b.AllRealEarningsAE.csv
4553,CEU5552300013,2016,M13,20.64,NULL,ce.data.02b.AllRealEarningsAE.csv
4554,CEU5552312012,2016,M13,657.05,NULL,ce.data.02b.AllRealEarningsAE.csv
4555,CEU5552312013,2016,M13,17.25,NULL,ce.data.02b.AllRealEarningsAE.csv
4556,CEU5552320012,2016,M13,785.89,NULL,ce.data.02b.AllRealEarningsAE.csv
4557,CEU5552320013,2016,M13,20.57,NULL,ce.data.02b.AllRealEarningsAE.csv
4558,CEU5552390012,2016,M13,780.62,NULL,ce.data.02b.AllRealEarningsAE.csv
4559,CEU5552390013,2016,M13,20.7,NULL,ce.data.02b.AllRealEarningsAE.csv
4560,CEU5552391012,2016,M13,849.03,NULL,ce.data.02b.AllRealEarningsAE.csv
4561,CEU5552391013,2016,M13,22.35,NULL,ce.data.02b.AllRealEarningsAE.csv
4562,CEU5552392012,2016,M13,846.19,NULL,ce.data.02b.AllRealEarningsAE.csv
4563,CEU5552392013,2016,M13,22.35,NULL,ce.data.02b.AllRealEarningsAE.csv
4564,CEU5552393012,2016,M13,726.92,NULL,ce.data.02b.AllRealEarningsAE.csv
4565,CEU5552393013,2016,M13,19.49,NULL,ce.data.02b.AllRealEarningsAE.csv
4566,CEU5552399012,2016,M13,706.22,NULL,ce.data.02b.AllRealEarningsAE.csv
4567,CEU5552399013,2016,M13,18.34,NULL,ce.data.02b.AllRealEarningsAE.csv
4568,CEU5552400012,2016,M13,546.62,NULL,ce.data.02b.AllRealEarningsAE.csv
4569,CEU5552400013,2016,M13,14.22,NULL,ce.data.02b.AllRealEarningsAE.csv
4570,CEU5552410012,2016,M13,597.27,NULL,ce.data.02b.AllRealEarningsAE.csv
4571,CEU5552410013,2016,M13,14.98,NULL,ce.data.02b.AllRealEarningsAE.csv
4572,CEU5552411012,2016,M13,593.47,NULL,ce.data.02b.AllRealEarningsAE.csv
4573,CEU5552411013,2016,M13,15.22,NULL,ce.data.02b.AllRealEarningsAE.csv
4574,CEU5552412012,2016,M13,589.27,NULL,ce.data.02b.AllRealEarningsAE.csv
4575,CEU5552412013,2016,M13,14.35,NULL,ce.data.02b.AllRealEarningsAE.csv
4576,CEU5552412612,2016,M13,589.15,NULL,ce.data.02b.AllRealEarningsAE.csv
4577,CEU5552412613,2016,M13,14.22,NULL,ce.data.02b.AllRealEarningsAE.csv
4578,CEU5552412812,2016,M13,589.75,NULL,ce.data.02b.AllRealEarningsAE.csv
4579,CEU5552412813,2016,M13,15.21,NULL,ce.data.02b.AllRealEarningsAE.csv
4580,CEU5552413012,2016,M13,923.87,NULL,ce.data.02b.AllRealEarningsAE.csv
4581,CEU5552413013,2016,M13,25.05,NULL,ce.data.02b.AllRealEarningsAE.csv
4582,CEU5552420012,2016,M13,478.56,NULL,ce.data.02b.AllRealEarningsAE.csv
4583,CEU5552420013,2016,M13,13.1,NULL,ce.data.02b.AllRealEarningsAE.csv
4584,CEU5552421012,2016,M13,460.77,NULL,ce.data.02b.AllRealEarningsAE.csv
4585,CEU5552421013,2016,M13,12.8,NULL,ce.data.02b.AllRealEarningsAE.csv
4586,CEU5552429012,2016,M13,521.27,NULL,ce.data.02b.AllRealEarningsAE.csv
4587,CEU5552429013,2016,M13,13.79,NULL,ce.data.02b.AllRealEarningsAE.csv
4588,CEU5552429112,2016,M13,504.08,NULL,ce.data.02b.AllRealEarningsAE.csv
4589,CEU5552429113,2016,M13,13.51,NULL,ce.data.02b.AllRealEarningsAE.csv
4590,CEU5552429212,2016,M13,479.98,NULL,ce.data.02b.AllRealEarningsAE.csv
4591,CEU5552429213,2016,M13,12.63,NULL,ce.data.02b.AllRealEarningsAE.csv
4592,CEU5552429812,2016,M13,632.69,NULL,ce.data.02b.AllRealEarningsAE.csv
4593,CEU5552429813,2016,M13,16.75,NULL,ce.data.02b.AllRealEarningsAE.csv
4594,CEU5553100012,2016,M13,366.35,NULL,ce.data.02b.AllRealEarningsAE.csv
4595,CEU5553100013,2016,M13,10.61,NULL,ce.data.02b.AllRealEarningsAE.csv
4596,CEU5553110012,2016,M13,332.4,NULL,ce.data.02b.AllRealEarningsAE.csv
4597,CEU5553110013,2016,M13,9.85,NULL,ce.data.02b.AllRealEarningsAE.csv
4598,CEU5553111012,2016,M13,300.68,NULL,ce.data.02b.AllRealEarningsAE.csv
4599,CEU5553111013,2016,M13,8.78,NULL,ce.data.02b.AllRealEarningsAE.csv
4600,CEU5553112012,2016,M13,458.84,NULL,ce.data.02b.AllRealEarningsAE.csv
4601,CEU5553112013,2016,M13,13.6,NULL,ce.data.02b.AllRealEarningsAE.csv
4602,CEU5553113012,2016,M13,247.71,NULL,ce.data.02b.AllRealEarningsAE.csv
4603,CEU5553113013,2016,M13,7.49,NULL,ce.data.02b.AllRealEarningsAE.csv
4604,CEU5553119012,2016,M13,252.66,NULL,ce.data.02b.AllRealEarningsAE.csv
4605,CEU5553119013,2016,M13,8.27,NULL,ce.data.02b.AllRealEarningsAE.csv
4606,CEU5553120012,2016,M13,388.38,NULL,ce.data.02b.AllRealEarningsAE.csv
4607,CEU5553120013,2016,M13,11.45,NULL,ce.data.02b.AllRealEarningsAE.csv
4608,CEU5553130012,2016,M13,385.61,NULL,ce.data.02b.AllRealEarningsAE.csv
4609,CEU5553130013,2016,M13,10.88,NULL,ce.data.02b.AllRealEarningsAE.csv
4610,CEU5553131012,2016,M13,364.89,NULL,ce.data.02b.AllRealEarningsAE.csv
4611,CEU5553131013,2016,M13,10.41,NULL,ce.data.02b.AllRealEarningsAE.csv
4612,CEU5553131112,2016,M13,324.97,NULL,ce.data.02b.AllRealEarningsAE.csv
4613,CEU5553131113,2016,M13,9.39,NULL,ce.data.02b.AllRealEarningsAE.csv
4614,CEU5553131212,2016,M13,478.37,NULL,ce.data.02b.AllRealEarningsAE.csv
4615,CEU5553131213,2016,M13,13.17,NULL,ce.data.02b.AllRealEarningsAE.csv
4616,CEU5553132012,2016,M13,443.48,NULL,ce.data.02b.AllRealEarningsAE.csv
4617,CEU5553132013,2016,M13,11.9,NULL,ce.data.02b.AllRealEarningsAE.csv
4618,CEU5553139012,2016,M13,562.14,NULL,ce.data.02b.AllRealEarningsAE.csv
4619,CEU5553139013,2016,M13,14.67,NULL,ce.data.02b.AllRealEarningsAE.csv
4620,CEU5553200012,2016,M13,342.27,NULL,ce.data.02b.AllRealEarningsAE.csv
4621,CEU5553200013,2016,M13,9.63,NULL,ce.data.02b.AllRealEarningsAE.csv
4622,CEU5553210012,2016,M13,305.6,NULL,ce.data.02b.AllRealEarningsAE.csv
4623,CEU5553210013,2016,M13,8.91,NULL,ce.data.02b.AllRealEarningsAE.csv
4624,CEU5553220012,2016,M13,249.88,NULL,ce.data.02b.AllRealEarningsAE.csv
4625,CEU5553220013,2016,M13,7.35,NULL,ce.data.02b.AllRealEarningsAE.csv
4626,CEU5553229112,2016,M13,310.36,NULL,ce.data.02b.AllRealEarningsAE.csv
4627,CEU5553229113,2016,M13,8.35,NULL,ce.data.02b.AllRealEarningsAE.csv
4628,CEU5553230012,2016,M13,369.11,NULL,ce.data.02b.AllRealEarningsAE.csv
4629,CEU5553230013,2016,M13,9.77,NULL,ce.data.02b.AllRealEarningsAE.csv
4630,CEU5553240012,2016,M13,495.03,NULL,ce.data.02b.AllRealEarningsAE.csv
4631,CEU5553240013,2016,M13,12.86,NULL,ce.data.02b.AllRealEarningsAE.csv
4632,CEU5553241012,2016,M13,523.68,NULL,ce.data.02b.AllRealEarningsAE.csv
4633,CEU5553241013,2016,M13,12.89,NULL,ce.data.02b.AllRealEarningsAE.csv
4634,CEU5553249012,2016,M13,466.55,NULL,ce.data.02b.AllRealEarningsAE.csv
4635,CEU5553249013,2016,M13,12.83,NULL,ce.data.02b.AllRealEarningsAE.csv
4636,CEU6000000012,2016,M13,462.34,NULL,ce.data.02b.AllRealEarningsAE.csv
4637,CEU6000000013,2016,M13,12.83,NULL,ce.data.02b.AllRealEarningsAE.csv
4638,CEU6054000012,2016,M13,607.34,NULL,ce.data.02b.AllRealEarningsAE.csv
4639,CEU6054000013,2016,M13,16.46,NULL,ce.data.02b.AllRealEarningsAE.csv
4640,CEU6054110012,2016,M13,609.56,NULL,ce.data.02b.AllRealEarningsAE.csv
4641,CEU6054110013,2016,M13,17.02,NULL,ce.data.02b.AllRealEarningsAE.csv
4642,CEU6054111012,2016,M13,627.39,NULL,ce.data.02b.AllRealEarningsAE.csv
4643,CEU6054111013,2016,M13,17.59,NULL,ce.data.02b.AllRealEarningsAE.csv
4644,CEU6054119012,2016,M13,390.21,NULL,ce.data.02b.AllRealEarningsAE.csv
4645,CEU6054119013,2016,M13,10.4,NULL,ce.data.02b.AllRealEarningsAE.csv
4646,CEU6054119112,2016,M13,373.87,NULL,ce.data.02b.AllRealEarningsAE.csv
4647,CEU6054119113,2016,M13,10.11,NULL,ce.data.02b.AllRealEarningsAE.csv
4648,CEU6054120012,2016,M13,457.02,NULL,ce.data.02b.AllRealEarningsAE.csv
4649,CEU6054120013,2016,M13,12.91,NULL,ce.data.02b.AllRealEarningsAE.csv
4650,CEU6054121112,2016,M13,521.13,NULL,ce.data.02b.AllRealEarningsAE.csv
4651,CEU6054121113,2016,M13,14.21,NULL,ce.data.02b.AllRealEarningsAE.csv
4652,CEU6054121412,2016,M13,462.61,NULL,ce.data.02b.AllRealEarningsAE.csv
4653,CEU6054121413,2016,M13,12.82,NULL,ce.data.02b.AllRealEarningsAE.csv
4654,CEU6054130012,2016,M13,616.27,NULL,ce.data.02b.AllRealEarningsAE.csv
4655,CEU6054130013,2016,M13,15.83,NULL,ce.data.02b.AllRealEarningsAE.csv
4656,CEU6054131012,2016,M13,598.05,NULL,ce.data.02b.AllRealEarningsAE.csv
4657,CEU6054131013,2016,M13,15.41,NULL,ce.data.02b.AllRealEarningsAE.csv
4658,CEU6054132012,2016,M13,465.05,NULL,ce.data.02b.AllRealEarningsAE.csv
4659,CEU6054132013,2016,M13,12.69,NULL,ce.data.02b.AllRealEarningsAE.csv
4660,CEU6054134012,2016,M13,652.76,NULL,ce.data.02b.AllRealEarningsAE.csv
